#block	written	holding	exposure	total CB	total SB	total debt
636	0	0	0.00	422952892360999999373312.00	422952892360999999373312.00	0.00
653	0	0	0.00	671592213451999979503616.00	671592213451999979503616.00	0.00
690	0	0	0.00	916039562039501879508992.00	916039562041000017788928.00	0.00
714	9468609849651648512	9468609849651648512	0.00	1239723708734233303318528.00	1239723708737000067563520.00	0.00
762	13778404796250285568	13778404796250285568	0.00	1703868125145503050498048.00	1703868125148999959183360.00	0.00
807	13778404796250285568	13778404796250285568	0.00	2211165466890595481944064.00	2211165466894999970906112.00	0.00
853	13778404796250285568	13778404796250285568	0.00	2339188483799595675025408.00	2339188483803999895552000.00	0.00
860	22744409796212280832	22744409796212280832	0.00	2326244922783196413689856.00	2326244922788999988248576.00	0.00
900	22744409796212280832	22744409796212280832	0.00	2309899149361555097780224.00	2309899149373000111882240.00	0.00
910	38449764469816350208	38449764469816350208	0.00	2298344659854540893323264.00	2298344659868999900725248.00	0.00
944	53569947796069807616	53569947796069807616	0.00	2287194255695153293426688.00	2287194255712000034209792.00	0.00
955	77992095514990690048	77992095514990690048	0.00	2284276179522640173596672.00	2284276179539999894536192.00	0.00
991	83417113199406481152	83417113199406481152	0.00	2278440158792557124386816.00	2278440158813000094973952.00	0.00
997	144831711853264985856	144831711853264985856	0.00	2268658083990873435013120.00	2268658084013000032780288.00	0.00
1031	156010259921049716480	156010259921049716480	0.00	2265615981405759996952576.00	2265615981429000064991232.00	0.00
1037	178377486508488812288	178377486508488812288	0.00	2263626475330541635764224.00	2263626475353999941828608.00	0.00
1073	178377486508488812288	178377486508488812288	0.00	2253026160954166137061376.00	2253026160978999906402304.00	0.00
1079	178377486508488812288	178377486508488812288	0.00	2244086847435757804584960.00	2244086847461000132689920.00	0.00
1114	178377486508488812288	178377486508488812288	0.00	2243665018469117859987456.00	2243665018496000060293120.00	0.00
1121	217431433701001086720	217431433701001086720	0.00	2231536620073436718301184.00	2231536620103000051941376.00	0.00
1134	278589747771077863168	278589747771077863168	0.00	2219820356378286404665344.00	2219820356409999906308096.00	0.00
1139	278589747771077863168	278589747771077863168	0.00	2211250550184568535646208.00	2211250550218000024207360.00	0.00
1170	278589747771077863168	278589747771077863168	0.00	2207265267172272632758272.00	2207265267208000049774592.00	0.00
1174	278589747771077863168	278589747771077863168	0.00	2207184688141948757737472.00	2207184688177999907913728.00	0.00
1186	294989113143647571712	294989113143647571712	0.00	2203709315904427450695680.00	2203709315943999937183744.00	0.00
1201	322169743614794637056	322169743614794637056	0.00	2202312347009664629604352.00	2202312347050000009658368.00	0.00
1229	322169743614794637056	322169743614794637056	0.00	2201661987309409240350720.00	2201661987352000015106048.00	0.00
1238	322169743614794637056	322169743614794637056	0.00	2199513840558015923617792.00	2199513840603000068898816.00	0.00
1274	333543341753700310784	333543341753700310784	0.00	2197708633595202699788288.00	2197708633642000126574592.00	0.00
1282	333543341753700310784	333543341753700310784	0.00	2197541260386169719357440.00	2197541260435000007852032.00	0.00
1316	333543341753700310784	333543341753700310784	0.00	2195700568734399348080640.00	2195700568784000046333952.00	0.00
1323	333543341753700310784	333543341753700310784	0.00	2193616701249536177209344.00	2193616701299999895453696.00	0.00
1331	333543341753700310784	333543341753700310784	0.00	2193394912760091440578560.00	2193394912811999878447104.00	0.00
1342	333543341753700310784	333543341753700310784	0.00	2191484027886331641200640.00	2191484027939999941918720.00	0.00
1377	333543341753700310784	333543341753700310784	0.00	2190869655383755410374656.00	2190869655438999964090368.00	0.00
1385	343723813111930156800	343723813111930156800	0.00	2189618064261394005491712.00	2189618064318000063840256.00	0.00
1421	343723813111930156800	343723813111930156800	0.00	2188008202038314610458624.00	2188008202096000047775744.00	0.00
1431	343723813111930156800	343723813111930156800	0.00	2186104223144910388199424.00	2186104223204000011386880.00	0.00
1466	343723813111930156800	343723813111930156800	0.00	2183661829633138269093888.00	2183661829694000103161856.00	0.00
1474	343723813111930156800	343723813111930156800	0.00	2181967009156244755709952.00	2181967009217999942975488.00	0.00
1512	347874570480328011520	347874570480328011520	0.00	2179899773600621456785408.00	2179899773665999985836032.00	0.00
1523	365361045578245474048	365361045578245474048	0.00	2177222675603262269292544.00	2177222675671000077565952.00	0.00
1557	365361045578245474048	365361045578245474048	0.00	2173317560629332210089984.00	2173317560699000069292032.00	0.00
1562	365361045578245474048	365361045578245474048	0.00	2171433362235732908834816.00	2171433362307000106483712.00	0.00
1601	365361045578245474048	365361045578245474048	0.00	2170009374742252410109952.00	2170009374815000029298688.00	0.00
1606	365361045578245474048	365361045578245474048	0.00	2167838096709887627100160.00	2167838096783000050073600.00	0.00
1637	365361045578245474048	365361045578245474048	0.00	2166337247077105334747136.00	2166337247151999900712960.00	0.00
1644	365361045578245474048	365361045578245474048	0.00	2166287724970700051578880.00	2166287725046999877156864.00	0.00
1675	365361045578245474048	365361045578245474048	0.00	2166285495520865114128384.00	2166285495598000042409984.00	0.00
1680	365361045578245474048	365361045578245474048	0.00	2164278069582585728598016.00	2164278069661000020262912.00	0.00
1706	365361045578245474048	365361045578245474048	0.00	2164057501564845405765632.00	2164057501644000042418176.00	0.00
